Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
tatuya_twitch東方大好き,@19940619_tatuya,2023-10-31T23:37:23.000Z,False,DBDは調整に関してはまだまだ改善の余地あり,0,0,0,174,[],[],[],https://pbs.twimg.com/profile_images/1922823222594240513/OtCqgPmH_normal.jpg,https://x.com/19940619_tatuya/status/1719498835788288306,tweet_id:1719498835788288306
Eline | FFXIV | Bleach | DBD |,@vampiresauce,2023-10-31T23:37:22.000Z,False,I'll post proper thoughts abt the movies tomorrow btw. When I'm not in a snack food coma with movie marathon pudding brain,1,0,1,92,[],[],[],https://pbs.twimg.com/profile_images/1868594290286374912/-HMQdNg2_normal.jpg,https://x.com/vampiresauce/status/1719498831283269771,tweet_id:1719498831283269771
HITOMI,@hitomi_DBD,2023-10-31T23:37:19.000Z,False,"老後www
ヾﾉ・ω・`)ｲﾔｲﾔwww
あっ、おはようございます٩(*´꒳`*)۶",1,0,1,24,[],[],[],https://pbs.twimg.com/profile_images/1655924833514065921/mfv1tMHk_normal.jpg,https://x.com/hitomi_DBD/status/1719498819384352933,tweet_id:1719498819384352933
Sima,@BySima10,2023-10-31T23:37:04.000Z,False,Quien dbd? ,0,0,0,371,[],[],['\\U0001f601'],https://pbs.twimg.com/profile_images/1753441965469765632/C0oC15tO_normal.jpg,https://x.com/BySima10/status/1719498753810239937,tweet_id:1719498753810239937
まちこ,@machi_dbd,2023-10-31T23:37:02.000Z,False,デスクトップはまだ先かなぁ笑,0,0,1,14,[],[],[],https://pbs.twimg.com/profile_images/1726603972113539072/zPb5G7ni_normal.jpg,https://x.com/machi_dbd/status/1719498744939553277,tweet_id:1719498744939553277
ゆすけ@げーむ,ゆすけ@げーむ,2023-10-31T23:36:35.000Z,False,まいつんおはよ〜目ん玉なホンマ別人になって怖いけど、まいつんそんな違和感ないんちゃうん？？オレのプリクラなんて需要ないし、ダレトクやねんwww,1,0,1,34,[],[],"['\\U0001f61d', '\\U0001f3b6', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f644', '\\U0001f644', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1581107087366836225/DB5aaf2t_normal.jpg,https://x.com/YUKE_game_YUKKE/status/1719498631525605646,tweet_id:1719498631525605646
カズ,@20100911Km,2023-10-31T23:36:24.000Z,False,でも、久しぶりやったＤｂＤは楽しかったです,0,0,1,20,[],[],['\\u263a\\ufe0f'],https://pbs.twimg.com/profile_images/1626767754819928064/D_v6hNUA_normal.jpg,https://x.com/20100911Km/status/1719498586801721718,tweet_id:1719498586801721718
HITOMI,@hitomi_DBD,2023-10-31T23:36:14.000Z,False,"工エエェェ(´д｀)ェェエエ工
無理無理w",1,0,1,22,[],[],[],https://pbs.twimg.com/profile_images/1655924833514065921/mfv1tMHk_normal.jpg,https://x.com/hitomi_DBD/status/1719498546532245967,tweet_id:1719498546532245967
三毛猫Belle,@Belle_mame,2023-10-31T23:36:06.000Z,False,そしたら龍さんと同じ21時半位に行きます！,0,0,1,30,[],[],['\\U0001f44d'],https://pbs.twimg.com/profile_images/1458678214554177536/z9l1oDH4_normal.jpg,https://x.com/Belle_mame/status/1719498511816028363,tweet_id:1719498511816028363
Crisito_95_nz IJENZ SÍ HACE DIRECTOS EN VIVO,@Crisitoxixon95,2023-10-31T23:35:47.000Z,False," también hace directos haciendo Just Chatting, DBD, Just Dance, Valorant, etc. Ella avisa en sus redes cuando está en directo",1,2,6,1.6K,[],['@IIJenz'],[],https://pbs.twimg.com/profile_images/1858867510948270080/m2tJ_p2N_normal.jpg,https://x.com/Crisitoxixon95/status/1719498432149062031,tweet_id:1719498432149062031
ｱｰﾁｬﾝ,@atyan963,2023-10-31T23:35:25.000Z,False,可愛い金魂バージョン喜んでくれて嬉しいですこの1年もいい日が増えますよーに,0,0,0,52,[],[],"['\\U0001f602', '\\U0001f44f']",https://pbs.twimg.com/profile_images/1895092604452089856/Wo2PvIWn_normal.jpg,https://x.com/atyan963/status/1719498337605611683,tweet_id:1719498337605611683
Henu,@HenuDBD,2023-10-31T23:35:22.000Z,False,what in the name of 4x RSMB Pro is this TWITTER clip quality. You could have rendered all of your vod in less time you special champion ,0,0,4,630,[],[],['\\U0001f976'],https://pbs.twimg.com/profile_images/1880384054014431232/cPj96EFx_normal.jpg,https://x.com/HenuDBD/status/1719498327476318501,tweet_id:1719498327476318501
笑菌XIAOJUN,@xiaojun233,2023-10-31T23:35:05.000Z,False,,1,0,1,57,[],[],"['\\U0001f62d', '\\u2764\\ufe0f', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1284116143645450241/i3yskvtF_normal.jpg,https://x.com/xiaojun233/status/1719498257217540438,tweet_id:1719498257217540438
Eline | FFXIV | Bleach | DBD |,@vampiresauce,2023-10-31T23:35:03.000Z,False,"Truly nothing like a room full of like 100 people surrounded by empty snack containers and thinking ""yeah I could go for some chips right now sure I could eat""",1,0,3,73,[],[],[],https://pbs.twimg.com/profile_images/1868594290286374912/-HMQdNg2_normal.jpg,https://x.com/vampiresauce/status/1719498248694505937,tweet_id:1719498248694505937
ゆうくん,@alicenine_dbd,2023-10-31T23:34:59.000Z,False,まめちゃんおはよう,0,0,0,29,[],[],"['\\u2600\\ufe0f', '\\U0001f60a']",https://pbs.twimg.com/profile_images/1896180428559761408/9hPLsoYf_normal.jpg,https://x.com/alicenine_dbd/status/1719498228251713761,tweet_id:1719498228251713761
笑菌XIAOJUN,@xiaojun233,2023-10-31T23:34:58.000Z,False,,1,0,1,45,[],[],"['\\U0001f62d', '\\u2764\\ufe0f', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1284116143645450241/i3yskvtF_normal.jpg,https://x.com/xiaojun233/status/1719498225504354499,tweet_id:1719498225504354499
tatuya_twitch東方大好き,@19940619_tatuya,2023-10-31T23:34:51.000Z,False,熊スキンは売れるだろう。DBDの運営さんは目の付け所が上手いのです。このような努力が長続きする理由なのです。,0,0,0,186,[],[],[],https://pbs.twimg.com/profile_images/1922823222594240513/OtCqgPmH_normal.jpg,https://x.com/19940619_tatuya/status/1719498195980738760,tweet_id:1719498195980738760
ゆうくん,@alicenine_dbd,2023-10-31T23:34:30.000Z,False,しぇりちゃんおはよう,1,0,1,34,[],[],['\\u2600\\ufe0f'],https://pbs.twimg.com/profile_images/1896180428559761408/9hPLsoYf_normal.jpg,https://x.com/alicenine_dbd/status/1719498108894371899,tweet_id:1719498108894371899
DaleBotGaming,@DalebotGaming,2023-10-31T23:34:26.000Z,False,Its November YAY so lets play some DBD and have some fun https://twitch.tv/dalebotgaming,0,1,3,72,[],[],[],https://pbs.twimg.com/profile_images/1356512925536583681/5LSqVDwJ_normal.png,https://x.com/DalebotGaming/status/1719498093190947150,tweet_id:1719498093190947150
Geo,@geo_sayz,2023-10-31T23:34:10.000Z,False,Check out DROP ||  Geo Says: Dead by Daylight. Come join the fun!! Join us in game! We play with viewers! https://twitch.tv/geo_says #twitch #stream #halloween #gamer #fyp #dbd #deadbydaylight,0,0,3,48,"['#twitch', '#stream', '#halloween', '#gamer', '#fyp', '#dbd', '#deadbydaylight']",[],[],https://pbs.twimg.com/profile_images/1911702466560753664/5ra-6CBn_normal.jpg,https://x.com/geo_sayz/status/1719498024743772373,tweet_id:1719498024743772373
みー,@miy_mi_miy,2023-10-31T23:34:03.000Z,False,おはようございます。ハロウィンDBD楽しかった！ライトマンになれてる気した。だいぶブランクもなくなりつつあるけどまだまだ…,0,0,3,371,[],[],[],https://pbs.twimg.com/profile_images/1710100552355643392/v6Rknsaa_normal.jpg,https://x.com/miy_mi_miy/status/1719497994972848331,tweet_id:1719497994972848331
Cap,@CapperFPS,2023-10-31T23:33:57.000Z,False,Going to start following more DBD peeps on Twitter  I NEED MUTUALS,1,0,4,265,[],[],['\\U0001f440'],https://pbs.twimg.com/profile_images/1878554874905772032/vcEUKlq0_normal.jpg,https://x.com/CapperFPS/status/1719497969785810996,tweet_id:1719497969785810996
※だっく※,@dukkingpchan,2023-10-31T23:33:25.000Z,False,昨日のハロウィンでシェイプを使ってBPうまうまで楽しかった #DBD #シェイプ #マイケルマイヤーズ,0,0,5,179,"['#DBD', '#シェイプ', '#マイケルマイヤーズ']",[],['\\U0001f92d'],https://pbs.twimg.com/profile_images/1742015937279344640/WetY9sjb_normal.jpg,https://x.com/dukkingpchan/status/1719497834825978318,tweet_id:1719497834825978318
ゆうくん,@alicenine_dbd,2023-10-31T23:33:07.000Z,False,ぽめちゃんおはようカップヌードルにそんな機能があるんだね,1,0,1,47,[],[],"['\\u2600\\ufe0f', '\\U0001f633']",https://pbs.twimg.com/profile_images/1896180428559761408/9hPLsoYf_normal.jpg,https://x.com/alicenine_dbd/status/1719497760729358753,tweet_id:1719497760729358753
ichigoman_15,@ichigoman_1515,2023-10-31T23:32:55.000Z,True,【DbD/参加型】トラッパーのくまちゃん可愛いのよ～BP2倍,0,1,6,364,[],[],"['\\U0001f383', '\\U0001f441\\ufe0f', '\\U0001f441\\ufe0f', '\\U0001f383', '\\U0001f970', '\\U0001f495']",https://pbs.twimg.com/profile_images/1680194791261495296/0f6LJOnt_normal.jpg,https://x.com/ichigoman_1515/status/1719497711085597174,tweet_id:1719497711085597174
かっちゃん,@md86868,2023-10-31T23:32:41.000Z,False,プレイグやっぱり強いなぁマッチで使ったのは初だけど、余裕もってイベントも出来てたなちょっと育てよ#dbd #プレイグ,0,0,1,113,"['#dbd', '#プレイグ']",[],"['\\U0001f914', '\\U0001f44c', '\\U0001f4a6']",https://pbs.twimg.com/profile_images/1813731442364760064/8kIh7Mti_normal.jpg,https://x.com/md86868/status/1719497650666631269,tweet_id:1719497650666631269
Puppet,@RadPuppeteer,2023-10-31T23:32:36.000Z,False,That's actually awesome!!!! ,0,0,0,29,[],[],['\\U0001f929'],https://pbs.twimg.com/profile_images/1794591854463537153/uz7lHZLo_normal.jpg,https://x.com/RadPuppeteer/status/1719497631867789752,tweet_id:1719497631867789752
葉隠,@amazara32943385,2023-10-31T23:32:34.000Z,False,DBDが楽しすぎて0時から8時までやってもうた,0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1789511113559998464/s1o7mLAT_normal.jpg,https://x.com/amazara32943385/status/1719497622774579271,tweet_id:1719497622774579271
パロット@booth,パロット@booth,2023-10-31T23:32:33.000Z,False,"セリフ複数あるのか（公式が上げてた動画と違う）
いいね",1,0,1,36,[],[],[],https://pbs.twimg.com/profile_images/1706075398092787712/sDzF1VhA_normal.jpg,https://x.com/son_of_parrot/status/1719497617426817285,tweet_id:1719497617426817285
Death2990Skeleton PNGtuber(Mythical Menagerie),@Death_0129,2023-10-31T23:32:28.000Z,False,"Hey boneheads it's Halloween, so I'm playing a dating Sim, join me for Hooked on you. We gonna romance some #DBD killers

Live now",1,1,4,110,['#DBD'],[],[],https://pbs.twimg.com/profile_images/1801829885544955904/HDH6fIMG_normal.jpg,https://x.com/Death_0129/status/1719497595033096393,tweet_id:1719497595033096393
Cam,@CamOnDBD,2023-10-31T23:32:26.000Z,False,Spend auric cells on the character you already have- ,1,0,0,56,[],[],"['\\U0001f914', '\\U0001f600', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1742178979451195392/AsUlAa4W_normal.jpg,https://x.com/CamOnDBD/status/1719497586657333349,tweet_id:1719497586657333349
ゆうくん,@alicenine_dbd,2023-10-31T23:32:07.000Z,False,おはようございます39度めっちゃ高いです無理しないでゆっくり休んでくださいね,0,0,0,23,[],[],"['\\u2600\\ufe0f', '\\U0001f97a', '\\u263a\\ufe0f']",https://pbs.twimg.com/profile_images/1896180428559761408/9hPLsoYf_normal.jpg,https://x.com/alicenine_dbd/status/1719497510094553437,tweet_id:1719497510094553437
えすけ,@aonosekai13,2023-10-31T23:31:59.000Z,False,"とうとう みかんちゃんが
みかんちゃんに。。。

100歳おめでとう(≧▽≦)",1,0,1,47,[],[],"['\\U0001f34a', '\\U0001f475', '\\U0001f38a']",https://pbs.twimg.com/profile_images/1790274494843801600/3odK9f-2_normal.jpg,https://x.com/aonosekai13/status/1719497475952902212,tweet_id:1719497475952902212
アサヒ,@dbd07dbd07,2023-10-31T23:31:52.000Z,False,日本の安心安全が裏目に出てるな,0,1,1,51,[],[],[],https://pbs.twimg.com/profile_images/1702883321011990528/2nmdu0V5_normal.jpg,https://x.com/dbd07dbd07/status/1719497445225492538,tweet_id:1719497445225492538
Eline | FFXIV | Bleach | DBD |,@vampiresauce,2023-10-31T23:31:19.000Z,False,Halloween experience,1,0,1,43,[],[],[],https://pbs.twimg.com/profile_images/1868594290286374912/-HMQdNg2_normal.jpg,https://x.com/vampiresauce/status/1719497306452512768,tweet_id:1719497306452512768
Emanuel,@encontrarte22,2023-10-31T23:31:18.000Z,False,"Sale directo! Noche de terror  :v probamos ""STRAY SOULS"" 
!manso #FengMinistahttp://twitch.tv/el_manso22#tw #pc #twitch #directos #live #horror #dbd #fengmin #Drop #DeadbyDaylight",0,0,2,158,"['#FengMinista', '#tw', '#pc', '#twitch', '#directos', '#live', '#horror', '#dbd', '#fengmin', '#Drop', '#DeadbyDaylight']",[],"['\\U0001f534', '\\U0001f534', '\\U0001f47e', '\\U0001f383']",https://pbs.twimg.com/profile_images/1691048379755749376/pJr4IKgK_normal.jpg,https://x.com/encontrarte22/status/1719497303025762434,tweet_id:1719497303025762434
8足のれたす,@retasutare,2023-10-31T23:31:16.000Z,False,お誕生日おめでとうございます素敵な一年となりますようにすずたろーさんの描くエース君をこれからも楽しみにしてます,1,0,1,100,[],[],"['\\U0001f382', '\\U0001f389', '\\U0001f38a', '\\u2728', '\\U0001f973', '\\U0001f44d', '\\u2728', '\\U0001f606']",https://pbs.twimg.com/profile_images/1908900241975504896/1Z5bfD9q_normal.jpg,https://x.com/retasutare/status/1719497292980670640,tweet_id:1719497292980670640
DbD攻略情報Bot,@dbd_kouryakubot,2023-10-31T23:31:01.000Z,False,"警戒
殺人鬼が板・発電機の破壊を行うと効果音で知らせ、殺人鬼を５秒間可視表示する。

CTや有効距離がないのが最大の魅力。キラーの板破壊フェイントも効かなくなる。チェイス位置も把握できるので、初心者にもおすすめ。",0,0,1,269,[],[],[],https://pbs.twimg.com/profile_images/1360579442175713281/W4mXIqj2_normal.jpg,https://x.com/dbd_kouryakubot/status/1719497234004517291,tweet_id:1719497234004517291
Slade Of Rivia,@SladeWilsN69,2023-10-31T23:30:52.000Z,False,"Going to take tonight off on stream. Need to watch my little brother and anxiety is up. Still going to play some DbD, so if they are on I will be playing with  and ",1,1,2,45,[],"['@MisslilSnookie', '@Dave_Cobra_']",[],https://pbs.twimg.com/profile_images/1555002666769588226/5OUJ1kVa_normal.jpg,https://x.com/SladeWilsN69/status/1719497194330296801,tweet_id:1719497194330296801
なむううううう,@IYH7ovT3YpEqV3w,2023-10-31T23:30:49.000Z,False,"やめてくださいww
それでミスったら取ってもらいますからね",1,0,0,81,[],[],[],https://pbs.twimg.com/profile_images/1713543034317750272/M33hJiYD_normal.jpg,https://x.com/IYH7ovT3YpEqV3w/status/1719497182938800453,tweet_id:1719497182938800453
こえだ,@rn_wks318,2023-10-31T23:30:47.000Z,False,悪い奴ら #dbd,0,0,21,519,['#dbd'],[],"['\\U0001f621', '\\U0001f621', '\\U0001f621', '\\U0001f621']",https://pbs.twimg.com/profile_images/1919884161474822146/yqTqGIk-_normal.jpg,https://x.com/rn_wks318/status/1719497171572236515,tweet_id:1719497171572236515
Kazvin.,@Excapts,2023-10-31T23:30:13.000Z,False,"Waktu SD gw pernah izin sampai seminggu lebih karena habis opname kecelakaan, kalau kemarin izin 4 hari habis opname DBD. https://x.com/convomf/status/convomf/status/1719326952455311649…",0,0,0,130,[],[],[],https://pbs.twimg.com/profile_images/1908480753484316672/c-ndQnnD_normal.jpg,https://x.com/Excapts/status/1719497028940734638,tweet_id:1719497028940734638
なたく,@nataku_dbd,2023-10-31T23:30:03.000Z,False,"おはようございます。
ブライトで突進曲げる時、自分の体も曲がってる。
あると思います！",2,0,13,295,[],[],[],https://pbs.twimg.com/profile_images/1728295486946471936/PdMlVeaF_normal.jpg,https://x.com/nataku_dbd/status/1719496990705463800,tweet_id:1719496990705463800
パロット@booth,パロット@booth,2023-10-31T23:29:50.000Z,False,こーゆーのどうしても欲しい時はフリマアプリで欲しいのだけ買ってるｗ,1,0,1,56,[],[],[],https://pbs.twimg.com/profile_images/1706075398092787712/sDzF1VhA_normal.jpg,https://x.com/son_of_parrot/status/1719496934719967316,tweet_id:1719496934719967316
mino,@minoDBD,2023-10-31T23:29:45.000Z,False,いそさんおはようございます今日も頑張っていきましょう,0,0,1,38,[],[],"['\\U0001f60a', '\\u2728', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1721111608825634816/dkGkjBnc_normal.jpg,https://x.com/minoDBD/status/1719496912204882293,tweet_id:1719496912204882293
こけ爺@パパゲーマー,こけ爺@パパゲーマー,2023-10-31T23:29:37.000Z,False,戦闘も爽快感あってなんか気持ちよさそうですよね,1,0,1,38,[],[],['\\U0001f929'],https://pbs.twimg.com/profile_images/1258206217396051968/Rz4Pyd4d_normal.jpg,https://x.com/kokejhi/status/1719496878830821426,tweet_id:1719496878830821426
,@SacoDeMerda4,2023-10-31T23:29:28.000Z,False,"When you've been playing nonstop for years obviously you're going to view the game like this ? I took a break for a year and I'm loving it I couldn't give a fuck if I get baby survs. Y'all treat dbd like a comp game and it's not so yeah, take a break u might find some fun again",2,1,8,416,[],[],['\\U0001f5ff'],https://pbs.twimg.com/profile_images/1918402532071628800/8i2SYiCH_normal.jpg,https://x.com/SacoDeMerda4/status/1719496843086946432,tweet_id:1719496843086946432
ぽこ,@PoCo_dbd,2023-10-31T23:29:25.000Z,False,ありがとうございます,0,0,0,393,[],[],['\\U0001f60a'],https://pbs.twimg.com/profile_images/1627765422098620416/jPXN6sX6_normal.jpg,https://x.com/PoCo_dbd/status/1719496828457243101,tweet_id:1719496828457243101
mino,@minoDBD,2023-10-31T23:29:13.000Z,False,まーさーさんおはようございます11月もほどほどに頑張りましょう,0,0,1,28,[],[],"['\\U0001f971', '\\u2728']",https://pbs.twimg.com/profile_images/1721111608825634816/dkGkjBnc_normal.jpg,https://x.com/minoDBD/status/1719496778800840876,tweet_id:1719496778800840876
Dead by Daylight Info Es,@DBDInfoEs,2023-10-31T23:29:09.000Z,False,Increíble cosplay de Kate ,2,8,165,7.1K,[],[],['\\U0001f64c'],https://pbs.twimg.com/profile_images/1609520543862067200/2XDZdo0j_normal.jpg,https://x.com/DBDInfoEs/status/1719496763030307287,tweet_id:1719496763030307287
DS,@DS__pay,2023-10-31T23:28:58.000Z,False,"ときょさんありがとう！
また配信遊び行く！",0,0,0,89,[],[],[],https://pbs.twimg.com/profile_images/1865823942935797760/piCrdal0_normal.jpg,https://x.com/DS__pay/status/1719496714112074057,tweet_id:1719496714112074057
つーじーちゃんねる2G@ゲーム垢,@ゲーム垢,2023-10-31T23:28:55.000Z,False,"バイオとかやってて
めっちゃ叫んでそう",1,0,1,40,[],[],[],https://pbs.twimg.com/profile_images/1235248501899939841/OXAEY0Mg_normal.jpg,https://x.com/tuji_splatoon/status/1719496704700096614,tweet_id:1719496704700096614
LoveLetterCapsule,@LLetterC,2023-10-31T23:28:47.000Z,False,季節の変わり目ですし、はるぴさんは特にお体を労わってあげてね,1,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1886745256470962176/zE3Bix2H_normal.jpg,https://x.com/LLetterC/status/1719496668893372727,tweet_id:1719496668893372727
ScoutRoseDeuce,@xWeebcore,2023-10-31T23:28:45.000Z,False,I’m not buying that shit anytime soon since I just spent money on dbd plus $30 worth of games since they were on sale on steam,1,0,1,36,[],[],[],https://pbs.twimg.com/profile_images/1789837803326492672/nt88gS_f_normal.jpg,https://x.com/xWeebcore/status/1719496659803971960,tweet_id:1719496659803971960
鈴木インフィニティたかしﾈﾁｮ〜,@tkc_Infinity,2023-10-31T23:28:39.000Z,False,おはようございますオワタ,0,0,1,29,[],[],['\\U0001f31e'],https://pbs.twimg.com/profile_images/1817040512525959170/QqqRsfkk_normal.jpg,https://x.com/tkc_Infinity/status/1719496635070472637,tweet_id:1719496635070472637
ナツキソ,@natukin1978,2023-10-31T23:28:25.000Z,False,"最近のDbD。サーバー切断やクライアントのクラッシュだったりが起きてる。
勝ってる時に限ってこんな事が起きる皮肉。#デッドバイデイライト #DeadbyDaylight #DBD",0,0,1,194,"['#デッドバイデイライト', '#DeadbyDaylight', '#DBD']",[],[],https://pbs.twimg.com/profile_images/1767116559330537472/Eh7g-fN8_normal.jpg,https://x.com/natukin1978/status/1719496579860897953,tweet_id:1719496579860897953
yalikejazz69,@yalikejazz_69,2023-10-31T23:28:24.000Z,False,"Maybe, MAYBE a dbd stream or in silence stream tonight when i get home",0,0,3,154,[],[],[],https://pbs.twimg.com/profile_images/1874381109884252160/f3DUZm3m_normal.jpg,https://x.com/yalikejazz_69/status/1719496574769009087,tweet_id:1719496574769009087
ゆうくん,@alicenine_dbd,2023-10-31T23:28:05.000Z,False,アザ見えた痛そう(>_<),1,0,1,27,[],[],['\\U0001f97a'],https://pbs.twimg.com/profile_images/1896180428559761408/9hPLsoYf_normal.jpg,https://x.com/alicenine_dbd/status/1719496493076513051,tweet_id:1719496493076513051
REN,@ren090118,2023-10-31T23:27:52.000Z,False,皆様、おはようございます今朝も夜勤明けではありますが、気分が良いです落ち込んでたフレンド様が元気を取り戻してくれた最近DBDでライト練習のポスト良く見かけます右へ左へ、そして空へあの仕草凄い可愛く見える私も最初はそうでした!ライト練習中の皆様にエールを送ります,1,0,47,582,[],[],"['\\u263a', '\\U0001f3b6', '\\u263a', '\\U0001f3b6', '\\U0001f526', '\\u2728', '\\u203c\\ufe0f', '\\u2665', '\\U0001f31f']",https://pbs.twimg.com/profile_images/1880718699512098816/8BfHwWbO_normal.jpg,https://x.com/ren090118/status/1719496441230704690,tweet_id:1719496441230704690
てあ,@tea_kobun4,2023-10-31T23:27:36.000Z,False,私でいけたからいけるദ്ദി^._.^)w,1,0,1,20,[],[],[],https://pbs.twimg.com/profile_images/1889881201009434624/8gRwjfHb_normal.jpg,https://x.com/tea_kobun4/status/1719496373220123097,tweet_id:1719496373220123097
Eline | FFXIV | Bleach | DBD |,@vampiresauce,2023-10-31T23:27:29.000Z,False,"As always tho, the most fun abt marathons like this at the cinema is all the other people. People in their halloween shirts, with blankets, enjoying their free snacks. Some yells of ""does anyone want the rest of this??""",1,0,3,70,[],[],[],https://pbs.twimg.com/profile_images/1868594290286374912/-HMQdNg2_normal.jpg,https://x.com/vampiresauce/status/1719496342798557576,tweet_id:1719496342798557576
KakyoinDaGamer,@KakyoinDBD,2023-10-31T23:27:17.000Z,False,Some people didn't like my costume,0,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1895352127641243648/1w3NXhxb_normal.jpg,https://x.com/KakyoinDBD/status/1719496291816726964,tweet_id:1719496291816726964
カズレボCH(カズ坊),@dbd0613,2023-10-31T23:27:05.000Z,False,"おはようございます(*^^*)
今日の午後13時30分から夕方までDBD企画人々のために100回決めるまで終われませんday7やりますのでみんな遊びに来てね!(´▽｀)#DeadbyDaylgiht #DBD企画 #初見さん大歓迎 #初心者さん大歓迎#カズレボCH#ゲーム実況#リツイートよろしくお願いします",0,16,33,1.1K,"['#DeadbyDaylgiht', '#DBD企画', '#初見さん大歓迎', '#初心者さん大歓迎', '#カズレボCH', '#ゲーム実況', '#リツイートよろしくお願いします']",[],[],https://pbs.twimg.com/profile_images/1789875095693115392/kJl5hKSx_normal.jpg,https://x.com/dbd0613/status/1719496242605256912,tweet_id:1719496242605256912
Dead by Daylight Info Es,@DBDInfoEs,2023-10-31T23:27:00.000Z,False,Ya lo está,0,0,1,108,[],[],[],https://pbs.twimg.com/profile_images/1609520543862067200/2XDZdo0j_normal.jpg,https://x.com/DBDInfoEs/status/1719496222518690000,tweet_id:1719496222518690000
パロット@booth,パロット@booth,2023-10-31T23:26:54.000Z,False,おめー,1,0,1,36,[],[],[],https://pbs.twimg.com/profile_images/1706075398092787712/sDzF1VhA_normal.jpg,https://x.com/son_of_parrot/status/1719496198120464389,tweet_id:1719496198120464389
Kenryu_NoRest,@zing_uy9057,2023-10-31T23:26:42.000Z,False,やろや,1,0,0,122,[],[],[],https://pbs.twimg.com/profile_images/1088355732804665344/0oyOS9b6_normal.jpg,https://x.com/zing_uy9057/status/1719496146765435215,tweet_id:1719496146765435215
𝐚,@x_xO312,2023-10-31T23:26:26.000Z,False,少し遠いとライトの範囲広くなるからそれで入りやすいのかな？プレイグのやつ私だったら無理だ！って逃げちゃかも試してみよ,0,0,1,57,[],[],"['\\U0001f97a', '\\U0001f614', '\\U0001f923']",https://pbs.twimg.com/profile_images/1922680252729626624/nIcJR_H8_normal.jpg,https://x.com/x_xO312/status/1719496080570896398,tweet_id:1719496080570896398
kevynvitor,@kevynvitor5,2023-10-31T23:26:23.000Z,False,"Fora que dbd pode fazer parceirinha com five nights, dai pode ter uma brecha kkkk",0,0,1,20,[],[],[],https://pbs.twimg.com/profile_images/1478507711599984641/M_q39Ced_normal.jpg,https://x.com/kevynvitor5/status/1719496064569626991,tweet_id:1719496064569626991
Ãt,@atmeemeee,2023-10-31T23:26:16.000Z,False,"ちょっとそのあたりまでのシフトは今後決まるんよな…
決まったら言うわ！",0,0,1,81,[],[],[],https://pbs.twimg.com/profile_images/1544212517303775232/OgCTBmFJ_normal.jpg,https://x.com/atmeemeee/status/1719496035385704491,tweet_id:1719496035385704491
アマガシュウ,@amaimonotookasi,2023-10-31T23:26:12.000Z,False,"あぁ、ソウの新作映画出るからDBDがSAW推しなのか。
ってことは新キラーはジグソウ？",0,0,0,525,[],[],[],https://pbs.twimg.com/profile_images/1469695678343352321/9jSTEwB7_normal.jpg,https://x.com/amaimonotookasi/status/1719496020433023193,tweet_id:1719496020433023193
Davon Baxter-Davis,@UndisputedDBD,2023-10-31T23:26:09.000Z,False,Not from the back ,0,0,8,401,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f480', '\\U0001f480', '\\U0001f480', '\\U0001f480', '\\U0001f480']",https://pbs.twimg.com/profile_images/1921677288246050816/DBEPYe-R_normal.jpg,https://x.com/UndisputedDBD/status/1719496007468138596,tweet_id:1719496007468138596
kevynvitor,@kevynvitor5,2023-10-31T23:25:41.000Z,False,"Sei que isso tem nada haver mas linkzin, tu podes fazer teoria de dead by daylight? Sobre a entidade, sobre oq ela é ou oq ela quer, pq ela se alimenta de pessoas ou se ela tem uma fraqueza, a fandom de dbd nn liga muito pra lore do jogo, queria ver tu teorizar pq é legal",1,0,1,47,[],[],[],https://pbs.twimg.com/profile_images/1478507711599984641/M_q39Ced_normal.jpg,https://x.com/kevynvitor5/status/1719495888807289184,tweet_id:1719495888807289184
Cap,@CapperFPS,2023-10-31T23:25:29.000Z,False,Ohhh well that's.... So there is no such thing as SBMM anymore in DBD? Has Behaviour address this at all?,1,0,0,90,[],[],[],https://pbs.twimg.com/profile_images/1878554874905772032/vcEUKlq0_normal.jpg,https://x.com/CapperFPS/status/1719495839117119553,tweet_id:1719495839117119553
Madeo1978,@madeo1978,2023-10-31T23:25:29.000Z,False,"I am going to stream tomorrow, i was tired and didnt feel up to it. sorry for the inconvenience. 8 or 9 am cst dbd.",0,0,2,26,[],[],[],https://pbs.twimg.com/profile_images/1394135557073260545/_cByz6bd_normal.jpg,https://x.com/madeo1978/status/1719495837485514759,tweet_id:1719495837485514759
