Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
the LESBIAN nurse,@SallySmithsnDBD,2024-04-30T23:31:51.000Z,False,does anyone else ever feel bad about goving the mori to an entire team...................,4,0,5,373,[],[],[],https://pbs.twimg.com/profile_images/1781584023967367168/0pf-ojhS_normal.jpg,https://x.com/SallySmithsnDBD/status/1785452033337606507,tweet_id:1785452033337606507
ぽぽりん@酒！ジョナ！スージー！！,ぽぽりん@酒！ジョナ！スージー！！,2024-04-30T23:31:33.000Z,False,釣り位置わからんすぎて吊るの怖いよーあそこにあるけど通れるのかなーってびくびくしてたもー配信とカスタムで覚えるしかないな、頑張るジェネランダムなのか、鯖でいったらお散歩はじまりそう,1,0,1,22,[],[],"['\\U0001f622', '\\U0001f923', '\\U0001f97a', '\\U0001f602']",https://pbs.twimg.com/profile_images/1849431921488797696/LIKNYnEA_normal.jpg,https://x.com/happybeer29/status/1785451959325282743,tweet_id:1785451959325282743
Jeff Johansen,@JeffJohansenDBD,2024-04-30T23:31:28.000Z,False,I did smuggle some popcorn from Greenville Square.. I'm not sure how edible it is,1,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1801755051804758016/h2M_bQBm_normal.jpg,https://x.com/JeffJohansenDBD/status/1785451937938223582,tweet_id:1785451937938223582
𝗠𝗶𝗻𝗲𝗿𝘃𝗮 𝗗'𝗔𝗻𝗴𝗲𝗹𝗼,@DANCE___MACABRE,2024-04-30T23:31:22.000Z,False,"[[DBD. . .

< - War flashbacks",0,0,1,35,[],[],[],https://pbs.twimg.com/profile_images/1908749785437229056/1b-hf6qr_normal.jpg,https://x.com/DANCE___MACABRE/status/1785451912634028498,tweet_id:1785451912634028498
ごーでぃ,@newpage_dbd,2024-04-30T23:31:15.000Z,False,ロールバックしてもめげずに足を前に踏み出していきたいと思いますおは水ーーー,1,0,38,524,[],[],"['\\U0001f979', '\\U0001f6b0']",https://pbs.twimg.com/profile_images/1864692961604456451/rev60VF1_normal.jpg,https://x.com/newpage_dbd/status/1785451882468843612,tweet_id:1785451882468843612
OptimalTrog,@OptimalTrog,2024-04-30T23:31:10.000Z,False,you know you've made it on dbd when  say they love you https://clips.twitch.tv/NastyMuddyAirGuitarUWot-p92wY0rwVxz-IMd2…,0,0,3,161,[],['@davoodisatwat'],['\\U0001f60e'],https://pbs.twimg.com/profile_images/1757389399413710848/IVzJUMb__normal.jpg,https://x.com/OptimalTrog/status/1785451859290812458,tweet_id:1785451859290812458
生ビールとレバ刺し,@Dbd49715709Dbd,2024-04-30T23:31:05.000Z,False,駆け抜けたようだね,1,0,0,30,[],[],"['\\U0001f3c3\\u200d\\u2640\\ufe0f', '\\U0001f3c3\\u200d\\u2642\\ufe0f']",https://pbs.twimg.com/profile_images/1436630007909011460/RT2Klah__normal.jpg,https://x.com/Dbd49715709Dbd/status/1785451841008066576,tweet_id:1785451841008066576
Beaux||9-1-1,@Beauxbuckley,2024-04-30T23:30:30.000Z,False,IKTR,0,0,0,11,[],[],['\\u203c\\ufe0f'],https://pbs.twimg.com/profile_images/1912547035821015040/xujfsSTI_normal.jpg,https://x.com/Beauxbuckley/status/1785451695662592377,tweet_id:1785451695662592377
一柳リリィ,@zr_fhbcom,2024-04-30T23:30:10.000Z,False,Switchでやっていますが、自分はまだこれといったことは、まだありません、引き続き修正アップデートよろしくお願いします、DBD最高！,0,0,0,832,[],[],[],https://pbs.twimg.com/profile_images/1433700988485996549/67YW10eD_normal.jpg,https://x.com/zr_fhbcom/status/1785451611684524044,tweet_id:1785451611684524044
Julio Guerrero,@Mrestirado,2024-04-30T23:29:35.000Z,True,#DeadBoyDetectives  #Netflix #DBD we got work to do,0,1,4,269,"['#DeadBoyDetectives', '#Netflix', '#DBD']",[],[],https://pbs.twimg.com/profile_images/1843055987210559488/jb3hDnVB_normal.jpg,https://x.com/Mrestirado/status/1785451464921350390,tweet_id:1785451464921350390
